record_type,source_index,task,event,phase,start,end,start_exact_decimal,end_exact_decimal,parameter_start,parameter_end,mode,relay,endpoint_semantics
interval,238,Q3-G2-2,2,巡航,2947.4298266160986,3002.0081981345575,2947.429826616098600000000000000000000000000000000000000000000000000000000000000000000000000000000000,3002.008198134557500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6567894873410120074354505644308427029893993613856092037840139205889572130330936095198456722382908631,0.7451572226363377613520563921852950054883128401137477032612660814259372938169472854143568969651157840,relay,R-004,open; exact instants in boundary supplement
interval,239,Q3-G2-2,2,巡航,3002.0081981345575,3159.4061866115303,3002.008198134557500000000000000000000000000000000000000000000000000000000000000000000000000000000000,3159.4061866115303,0.7451572226363377613520563921852950054883128401137477032612660814259372938169472854143568969651157840,1,relay,R-004,open; exact instants in boundary supplement
interval,240,Q3-G2-2,3,下降,3159.4061866115303,3195.1878882716865,3159.4061866115303,3195.1878882716865,0,1,relay,R-004,open; exact instants in boundary supplement
interval,241,Q3-G2-2,4,交接,3195.1878882716865,3405.1878882716865,3195.1878882716865,3405.1878882716865,0,1,relay,R-004,open; exact instants in boundary supplement
interval,242,Q3-G2-2,5,爬升,3405.1878882716865,3435.0059729884833,3405.1878882716865,3435.0059729884833,0,1,relay,R-004,open; exact instants in boundary supplement
interval,243,Q3-G2-2,6,巡航,3435.0059729884833,3592.403961465456,3435.0059729884833,3592.403961465456000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.2548427773636621592612270278295804084389271401266920009839917295276038574521301880246953502720377862,relay,R-004,open; exact instants in boundary supplement
interval,244,Q3-G2-2,6,巡航,3592.403961465456,3706.925299292133,3592.403961465456000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3706.925299292133000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2548427773636621592612270278295804084389271401266920009839917295276038574521301880246953502720377862,0.4402640529565350611726930469354029308802578894772489448735605067926015626621978399044264487203403259,relay,R-004,open; exact instants in boundary supplement
interval,245,Q3-G2-2,6,巡航,3706.925299292133,3723.2164415640527,3706.925299292133000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3723.216441564052914301988608548976314798638035797533082998457609496852046954263043464173005073927760,0.4402640529565350611726930469354029308802578894772489448735605067926015626621978399044264487203403259,0.4666410097599571211385895120750345270974280582781813723703455962993653363767152647451549435822046435,relay,R-002,open; exact instants in boundary supplement
interval,246,Q3-G2-2,6,巡航,3723.2164415640527,3723.5961101716334,3723.216441564052914301988608548976314798638035797533082998457609496852046954263043464173005073927760,3723.596110171633400000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4666410097599571211385895120750345270974280582781813723703455962993653363767152647451549435822046435,0.4672557304649028561345321457104757795079141890258221688306154910548272874729853714328290523967357581,direct,,open; exact instants in boundary supplement
interval,247,Q3-G2-2,6,巡航,3723.5961101716334,3855.5064104857784,3723.596110171633400000000000000000000000000000000000000000000000000000000000000000000000000000000000,3855.506410485778400000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4672557304649028561345321457104757795079141890258221688306154910548272874729853714328290523967357581,0.6808314414394401247034239690945014774820399707937405873496850069107134283088010049443207594052194135,direct,,open; exact instants in boundary supplement
interval,248,Q3-G2-2,6,巡航,3855.5064104857784,3861.031279832817,3855.506410485778400000000000000000000000000000000000000000000000000000000000000000000000000000000000,3861.031279832817021240089661947558400829089343400010382313843886672753432510608459258992077312283029,0.6808314414394401247034239690945014774820399707937405873496850069107134283088010049443207594052194135,0.6897767466659848153078980929102028178835435558237543394104087182407885000899591287507092994324383309,direct,,open; exact instants in boundary supplement
interval,249,Q3-G2-2,6,巡航,3861.031279832817,3864.7108096779834,3861.031279832817021240089661947558400829089343400010382313843886672753432510608459258992077312283029,3864.710809677983400000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6897767466659848153078980929102028178835435558237543394104087182407885000899591287507092994324383309,0.6957342662900165503157896737555577511254664626369209692313528031170417362170282623517819873556261371,direct,,open; exact instants in boundary supplement
interval,250,Q3-G2-2,6,巡航,3864.7108096779834,4052.6337908346404,3864.710809677983400000000000000000000000000000000000000000000000000000000000000000000000000000000000,4052.6337908346404,0.6957342662900165503157896737555577511254664626369209692313528031170417362170282623517819873556261371,1,direct,,open; exact instants in boundary supplement
interval,251,Q3-G2-2,7,下降,4052.6337908346404,4124.325276430343,4052.6337908346404,4124.325276430343000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.9888248683010116655307806272645685449474129368235601016241065430489275087436835600423820843884094478,direct,,open; exact instants in boundary supplement
interval,252,Q3-G2-2,7,下降,4124.325276430343,4125.135492494796,4124.325276430343000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4125.1354924947960,0.9888248683010116655307806272645685449474129368235601016241065430489275087436835600423820843884094478,1,direct,,open; exact instants in boundary supplement
interval,253,Q3-009,1,爬升,2491.0679318829757,2507.621356283761,2491.0679318829757,2507.621356283761000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.1292316935629081779905133262968382176427241198732199585548546374221396360789834160646238334454080848,direct,,open; exact instants in boundary supplement
interval,254,Q3-009,1,爬升,2507.621356283761,2619.158990232585,2507.621356283761000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2619.1589902325850,0.1292316935629081779905133262968382176427241198732199585548546374221396360789834160646238334454080848,1,direct,,open; exact instants in boundary supplement
interval,255,Q3-009,2,巡航,2619.158990232585,2734.2839533175447,2619.158990232585,2734.283953317544700000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.3046495388356112741354720680154189969497753100344058927140344805996666383133466315366025173490313934,direct,,open; exact instants in boundary supplement
interval,256,Q3-009,2,巡航,2734.2839533175447,2936.6725056235127,2734.283953317544700000000000000000000000000000000000000000000000000000000000000000000000000000000000,2936.672505623512700000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3046495388356112741354720680154189969497753100344058927140344805996666383133466315366025173490313934,0.8402204304424837091429443743497449178017692554668502954237321511880274214319374570268831933776520686,direct,,open; exact instants in boundary supplement
interval,257,Q3-009,2,巡航,2936.6725056235127,2937.682816208696,2936.672505623512700000000000000000000000000000000000000000000000000000000000000000000000000000000000,2937.682816208696037451153969282939091626929877188791382966146553627642986722195361876055382797141723,0.8402204304424837091429443743497449178017692554668502954237321511880274214319374570268831933776520686,0.8428939657523686517968023872462870937167534518442001290740749755608678399137615278318975180375867582,direct,,open; exact instants in boundary supplement
interval,258,Q3-009,2,巡航,2937.682816208696,2947.068853684445,2937.682816208696037451153969282939091626929877188791382966146553627642986722195361876055382797141723,2947.068853684445000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.8428939657523686517968023872462870937167534518442001290740749755608678399137615278318975180375867582,0.8677317760053063528141969822038405561259710047385150897908698647605306867257812123851129125281868134,direct,,open; exact instants in boundary supplement
interval,259,Q3-009,2,巡航,2947.068853684445,2947.4298266160986,2947.068853684445000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2947.429826616098600000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.8677317760053063528141969822038405561259710047385150897908698647605306867257812123851129125281868134,0.8686870009557738916585746730116840852001108542582124552991351051880342759640791743501241364074337283,direct,,open; exact instants in boundary supplement
interval,260,Q3-009,2,巡航,2947.4298266160986,2947.4498266160986,2947.429826616098600000000000000000000000000000000000000000000000000000000000000000000000000000000000,2947.449826616098344640235683153637175805893942941152906478838749499712599629382668588223710882419929,0.8686870009557738916585746730116840852001108542582124552991351051880342759640791743501241364074337283,0.8687399259740615234780269097141715994016378742118552139776520374438518798562735834374529556388501338,direct,,open; exact instants in boundary supplement
